USB; deleted;20220630; deleted;400.0;0;100.0;0;0.0
USB; deleted;20220630; deleted;400.0;0;87.5;0;0.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;37.5
USB; deleted;20220630; deleted;400.0;0;100.0;0;0.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;0.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;0.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;0.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;0.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;0.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;0.0
USB; deleted;20220630; deleted;400.0;0;87.5;0;0.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;125.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;75.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;175.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;300.0
USB; deleted;20220630; deleted;400.0;0;87.5;0;37.5
USB; deleted;20220630; deleted;400.0;0;87.5;0;37.5
USB; deleted;20220630; deleted;400.0;0;87.5;0;37.5
USB; deleted;20220630; deleted;400.0;0;87.5;0;25.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;150.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;525.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;525.0
USB; deleted;20220630; deleted;400.0;0;87.5;0;525.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;487.5
USB; deleted;20220630; deleted;400.0;0;100.0;0;512.5
USB; deleted;20220630; deleted;400.0;0;100.0;0;525.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;575.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;550.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;200.0
USB; deleted;20220630; deleted;400.0;0;100.0;0;200.0
USB; deleted;20220630; deleted;412.5;0;87.5;0;537.5
USB; deleted;20220630; deleted;425.0;0;87.5;0;512.5
USB; deleted;20220630; deleted;412.5;0;87.5;0;562.5
USB; deleted;20220630; deleted;412.5;0;87.5;0;537.5
USB; deleted;20220630; deleted;412.5;0;87.5;0;400.0
USB; deleted;20220630; deleted;412.5;0;87.5;0;562.5
USB; deleted;20220630; deleted;400.0;0;87.5;0;512.5
USB; deleted;20220630; deleted;412.5;0;87.5;0;562.5
USB; deleted;20220630; deleted;412.5;0;87.5;0;525.0
USB; deleted;20220630; deleted;400.0;0;87.5;0;300.0
USB; deleted;20220630; deleted;487.5;0;87.5;0;575.0
USB; deleted;20220630; deleted;487.5;0;87.5;0;525.0
USB; deleted;20220630; deleted;437.5;0;75.0;0;550.0
USB; deleted;20220630; deleted;400.0;0;75.0;0;400.0
USB; deleted;20220630; deleted;400.0;0;75.0;0;375.0
USB; deleted;20220630; deleted;400.0;0;75.0;0;275.0
USB; deleted;20220630; deleted;437.5;0;87.5;0;325.0
USB; deleted;20220630; deleted;400.0;0;62.5;0;337.5
USB; deleted;20220630; deleted;400.0;0;62.5;0;412.5
USB; deleted;20220630; deleted;400.0;0;87.5;0;487.5
USB; deleted;20220630; deleted;475.0;0;100.0;0;512.5
USB; deleted;20220630; deleted;400.0;0;87.5;0;325.0
USB; deleted;20220630; deleted;450.0;0;87.5;0;500.0
USB; deleted;20220630; deleted;475.0;0;87.5;0;450.0
USB; deleted;20220630; deleted;475.0;0;87.5;0;537.5
USB; deleted;20220630; deleted;475.0;0;87.5;0;337.5
USB; deleted;20220630; deleted;412.5;0;87.5;0;312.5
USB; deleted;20220630; deleted;400.0;0;87.5;0;337.5
USB; deleted;20220630; deleted;475.0;0;87.5;0;612.5
USB; deleted;20220630; deleted;475.0;0;87.5;0;412.5
USB; deleted;20220630; deleted;400.0;0;100.0;0;412.5
USB; deleted;20220630; deleted;412.5;0;87.5;0;275.0
USB; deleted;20220630; deleted;400.0;0;87.5;0;275.0
USB; deleted;20220630; deleted;400.0;0;87.5;0;62.5
USB; deleted;20220630; deleted;400.0;0;87.5;0;87.5
USB; deleted;20220630; deleted;400.0;0;87.5;0;287.5
USB; deleted;20220630; deleted;400.0;0;87.5;0;75.0
