G.006; 0; 432.0; 1.0; 48.0; 21.54; 0.0; 
G.007; 0; 436.8; 0.0; 51.0; 20.9; 0.0; 
G.009; 1; 428.8; 0.0; 48.0; 21.78; 0.0; 
G.010; 0; 448.0; 0.0; 53.0; 20.52; 0.0; 
G.011; 0; 440.96; 0.0; 49.0; 21.44; 0.0; 
G.012; 0; 437.76; 1.0; 53.0; 21.54; 0.0; 
G.019; 0; 445.76; 1.0; 50.0; 21.4; 0.0; 
G.020; 0; 416.0; 0.0; 48.0; 22.84; 0.0; 
G.021; 0; 450.88; 1.0; 50.0; 21.26; 0.0; 
G.022; 0; 490.88; 1.0; 48.0; 22.96; 0.0; 
G.044; 0; 416.96; 0.0; 46.0; 22.98; 0.0; 
G.054; 0; 434.88; 0.0; 50.0; 21.94; 0.0; 
G.069; 0; 429.76; 0.0; 55.0; 20.74; 0.0; 
1.005; 0; 418.88; 1.0; 47.0; 23.3; 494.08; 
1.010; 0; 424.96; 1.0; 56.0; 20.3; 240.64; 
1.017; 0; 445.76; 0.0; 44.0; 24.06; 5.12; 
1.018; 0; 552.96; 0.0; 53.0; 22.04; 120.32; 
1.024; 10; 460.8; 1.0; 55.0; 21.1; 0.0; 
1.024; 11; 454.72; 1.0; 54.0; 21.0; 939.52; 
1.024; 12; 468.8; 1.0; 53.0; 21.08; 373.76; 
1.024; 13; 453.76; 1.0; 54.0; 21.36; 952.32; 
1.024; 14; 470.72; 1.0; 50.0; 21.74; 558.08; 
1.024; 15; 457.92; 1.0; 51.0; 21.78; 783.36; 
1.024; 16; 480.96; 1.0; 51.0; 21.58; 168.96; 
1.024; 17; 445.76; 1.0; 49.0; 21.9; 268.8; 
1.025; 0; 437.76; 0.0; 55.0; 21.62; 762.88; 
1.025A; 0; 622.72; 1.0; 59.0; 20.68; 0.0; 
1.026; 0; 421.76; 0.0; 57.0; 20.06; 92.16; 
1.025B; 0; 625.92; 1.0; 55.0; 20.8; 0.0; 
1.043; 0; 880.0; 1.0; 55.0; 22.48; 232.96; 
2.005; 0; 433.92; 1.0; 53.0; 20.26; 670.72; 
2.008; 0; 446.72; 1.0; 54.0; 21.12; 435.2; 
2.014; 0; 442.88; 1.0; 54.0; 21.6; 1492.48; 
2.015; 0; 464.96; 1.0; 48.0; 22.88; 576.0; 
2.017; 0; 476.8; 0.0; 49.0; 22.18; 834.56; 
2.019; 1; 544.96; 1.0; 44.0; 22.9; 330.24; 
2.019; 3; 486.72; 1.0; 46.0; 22.66; 637.44; 
2.020; 0; 453.76; 0.0; 45.0; 23.06; 0.0; 
2.021; 0; 420.8; 0.0; 49.0; 22.66; 0.0; 
2.022; 1; 412.8; 0.0; 55.0; 20.88; 0.0; 
2.026; 0; 499.84; 1.0; 51.0; 21.66; 38.4; 
2.027; 0; 428.8; 0.0; 50.0; 21.66; 38.4; 
2.037; 1; 424.96; 0.0; 52.0; 21.24; 156.16; 
2.037; 2; 414.72; 0.0; 51.0; 21.32; 87.04; 
2.038; 1; 488.96; 0.0; 50.0; 22.66; 48.64; 
2.038; 2; 500.8; 1.0; 51.0; 22.84; 256.0; 
2.048; 1; 433.92; 0.0; 50.0; 21.26; 184.32; 
2.048; 2; 546.88; 0.0; 48.0; 21.72; 64.0; 
2.048; 4; 452.8; 1.0; 48.0; 21.42; 174.08; 
2.048; 5; 486.72; 1.0; 51.0; 20.92; 532.48; 
2.058; 1; 496.0; 1.0; 56.0; 20.96; 619.52; 
2.058; 2; 482.88; 1.0; 54.0; 21.7; 345.6; 
2.060; 0; 504.96; 1.0; 49.0; 22.78; 1515.52; 
3.004; 0; 420.8; 0.0; 48.0; 23.06; 0.0; 
3.005; 1; 457.92; 0.0; 54.0; 20.14; 0.0; 
3.005; 2; 459.84; 0.0; 54.0; 20.42; 0.0; 
3.005; 3; 416.96; 0.0; 55.0; 19.4; 0.0; 
3.005; 4; 435.84; 0.0; 53.0; 19.84; 0.0; 
3.007; 0; 445.76; 1.0; 52.0; 21.72; 0.0; 
3.014; 0; 445.76; 1.0; 53.0; 21.76; 0.0; 
3.015; 1; 426.88; 0.0; 50.0; 22.3; 0.0; 
3.015; 2; 411.84; 0.0; 47.0; 23.26; 0.0; 
3.015; 3; 412.8; 0.0; 48.0; 23.0; 0.0; 
3.015; 4; 416.96; 0.0; 51.0; 22.56; 0.0; 
3.015; 5; 419.84; 0.0; 48.0; 22.96; 0.0; 
3.015; 6; 408.96; 0.0; 50.0; 22.64; 0.0; 
3.015; 7; 429.76; 0.0; 48.0; 23.06; 0.0; 
3.015; 8; 428.8; 0.0; 49.0; 22.88; 0.0; 
3.015; 9; 418.88; 0.0; 50.0; 22.72; 0.0; 
3.018; 1; 426.88; 0.0; 51.0; 21.68; 0.0; 
3.018; 2; 394.88; 0.0; 53.0; 21.66; 0.0; 
3.018; 3; 419.84; 0.0; 52.0; 21.64; 0.0; 
3.018; 4; 408.0; 0.0; 51.0; 21.94; 0.0; 
