G.006;0; 435.84; 0.0; 52.0; 21.14; 0.0;20220630;033259
G.007;0; 434.88; 0.0; 52.0; 20.88; 0.0;20220630;033259
G.009;1; 430.72; 0.0; 50.0; 21.46; 0.0;20220630;033259
G.010;0; 454.72; 0.0; 52.0; 21.28; 0.0;20220630;033259
G.011;0; 449.92; 0.0; 49.0; 22.02; 0.0;20220630;033259
G.012;0; 438.72; 0.0; 53.0; 22.2; 0.0;20220630;033259
G.019;0; 429.76; 0.0; 50.0; 21.7; 0.0;20220630;033259
G.020;0; 426.88; 0.0; 51.0; 22.24; 0.0;20220630;033259
G.021;0; 459.84; 0.0; 51.0; 21.62; 0.0;20220630;033259
G.022;0; 464.96; 0.0; 44.0; 23.84; 0.0;20220630;033259
G.044;0; 440.96; 0.0; 47.0; 22.9; 0.0;20220630;033259
G.054;0; 444.8; 0.0; 50.0; 21.94; 0.0;20220630;033259
G.069;0; 435.84; 0.0; 56.0; 20.36; 0.0;20220630;033259
1.005;0; 424.96; 0.0; 45.0; 23.32; 1008.64;20220630;033259
1.010;0; 428.8; 0.0; 54.0; 20.82; 40.96;20220630;033259
1.017;0; 457.92; 0.0; 44.0; 24.0; 5.12;20220630;033259
1.018;0; 472.0; 1.0; 52.0; 22.08; 53.76;20220630;033259
1.024;10; 414.72; 0.0; 56.0; 21.02; 0.0;20220630;033259
1.024;11; 418.88; 0.0; 55.0; 20.94; 419.84;20220630;033259
1.024;12; 417.92; 0.0; 55.0; 20.84; 81.92;20220630;033259
1.024;13; 416.96; 0.0; 55.0; 21.2; 355.84;20220630;033259
1.024;14; 428.8; 0.0; 53.0; 21.36; 110.08;20220630;033259
1.024;15; 428.8; 0.0; 53.0; 21.58; 250.88;20220630;033259
1.024;16; 427.84; 0.0; 53.0; 21.5; 5.12;20220630;033259
1.024;17; 411.84; 0.0; 50.0; 21.6; 104.96;20220630;033259
1.025;0; 419.84; 0.0; 55.0; 21.3; 409.6;20220630;033259
1.025A;0; 416.0; 0.0; 59.0; 20.08; 0.0;20220630;033259
1.026;0; 432.96; 0.0; 59.0; 20.06; 84.48;20220630;033259
1.025B;0; 416.96; 0.0; 57.0; 19.98; 0.0;20220630;033259
1.043;0; 433.92; 0.0; 54.0; 21.14; 212.48;20220630;033259
2.005;0; 430.72; 1.0; 54.0; 20.46; 806.4;20220630;033259
