G.006; 0; 438.72; 1.0; 50.0; 21.66; 0.0; 
G.007; 0; 461.76; 1.0; 53.0; 20.96; 0.0; 
G.009; 1; 435.84; 0.0; 48.0; 21.84; 0.0; 
G.010; 0; 452.8; 0.0; 55.0; 20.52; 0.0; 
G.011; 0; 451.84; 0.0; 51.0; 21.44; 0.0; 
G.012; 0; 442.88; 1.0; 55.0; 21.56; 0.0; 
G.019; 0; 435.84; 0.0; 54.0; 21.42; 0.0; 
G.020; 0; 424.96; 1.0; 50.0; 22.92; 0.0; 
G.021; 0; 444.8; 1.0; 49.0; 21.26; 0.0; 
G.022; 0; 489.92; 1.0; 49.0; 23.04; 0.0; 
G.044; 0; 430.72; 0.0; 47.0; 23.06; 0.0; 
G.054; 0; 426.88; 0.0; 50.0; 21.84; 0.0; 
G.069; 0; 438.72; 0.0; 56.0; 20.76; 0.0; 
1.005; 0; 424.96; 1.0; 46.0; 23.3; 363.52; 
1.010; 0; 422.72; 1.0; 56.0; 20.68; 317.44; 
1.017; 0; 451.84; 0.0; 44.0; 23.92; 5.12; 
1.018; 0; 515.84; 1.0; 53.0; 22.12; 184.32; 
1.024; 10; 459.84; 1.0; 55.0; 21.16; 0.0; 
1.024; 11; 459.84; 1.0; 54.0; 21.0; 883.2; 
1.024; 12; 457.92; 1.0; 53.0; 21.08; 353.28; 
1.024; 13; 457.92; 0.0; 53.0; 21.48; 481.28; 
1.024; 14; 425.92; 1.0; 51.0; 21.74; 524.8; 
1.024; 15; 452.8; 0.0; 51.0; 21.88; 291.84; 
1.024; 16; 450.88; 0.0; 51.0; 21.66; 40.96; 
1.024; 17; 434.88; 0.0; 49.0; 21.94; 89.6; 
1.025; 0; 411.84; 0.0; 56.0; 21.5; 560.64; 
1.025A; 0; 424.96; 0.0; 59.0; 20.32; 0.0; 
1.026; 0; 520.96; 1.0; 59.0; 20.06; 17.92; 
1.025B; 0; 426.88; 1.0; 55.0; 20.84; 0.0; 
1.043; 0; 446.72; 0.0; 51.0; 21.84; 176.64; 
2.005; 0; 437.76; 1.0; 55.0; 20.26; 627.2; 
2.008; 0; 449.92; 1.0; 56.0; 21.0; 435.2; 
2.014; 0; 449.92; 1.0; 55.0; 21.5; 1062.4; 
2.015; 0; 469.76; 1.0; 46.0; 22.86; 576.0; 
2.017; 0; 521.92; 0.0; 50.0; 22.62; 629.76; 
2.019; 1; 660.48; 1.0; 44.0; 23.06; 273.92; 
2.019; 3; 467.84; 1.0; 46.0; 22.66; 517.12; 
2.020; 0; 496.0; 1.0; 46.0; 23.06; 0.0; 
2.021; 0; 426.88; 0.0; 49.0; 22.62; 0.0; 
