G.006;0; 424.96; 1.0; 49.0; 21.34; 0.0;20220630;083623
G.007;0; 433.92; 1.0; 50.0; 20.7; 0.0;20220630;083623
G.009;1; 429.76; 1.0; 47.0; 21.68; 0.0;20220630;083623
G.010;0; 436.8; 0.0; 51.0; 20.64; 0.0;20220630;083623
G.011;0; 438.72; 0.0; 48.0; 21.54; 0.0;20220630;083623
G.012;0; 430.72; 1.0; 52.0; 21.64; 0.0;20220630;083623
G.019;0; 448.0; 1.0; 48.0; 21.68; 0.0;20220630;083623
G.020;0; 411.84; 0.0; 46.0; 23.0; 0.0;20220630;083623
G.021;0; 448.0; 1.0; 49.0; 21.22; 0.0;20220630;083623
G.022;0; 480.0; 1.0; 46.0; 23.04; 0.0;20220630;083623
G.044;0; 416.96; 0.0; 46.0; 22.98; 0.0;20220630;083623
G.054;0; 440.96; 0.0; 50.0; 21.94; 0.0;20220630;083623
G.069;0; 417.92; 0.0; 52.0; 20.64; 0.0;20220630;083623
1.005;0; 410.88; 1.0; 45.0; 23.92; 353.28;20220630;083623
1.010;0; 406.72; 1.0; 49.0; 21.04; 317.44;20220630;083623
1.017;0; 440.96; 0.0; 43.0; 23.98; 5.12;20220630;083623
1.018;0; 458.88; 0.0; 50.0; 21.86; 87.04;20220630;083623
1.024;10; 429.76; 1.0; 53.0; 21.2; 0.0;20220630;083623
1.024;11; 432.96; 1.0; 53.0; 21.0; 883.2;20220630;083623
1.024;12; 436.8; 1.0; 52.0; 21.14; 353.28;20220630;083623
1.024;13; 428.8; 1.0; 52.0; 21.46; 440.32;20220630;083623
1.024;14; 413.76; 1.0; 49.0; 21.72; 524.8;20220630;083623
1.024;15; 427.84; 1.0; 49.0; 21.78; 291.84;20220630;083623
1.024;16; 435.84; 1.0; 50.0; 21.56; 40.96;20220630;083623
1.024;17; 424.96; 1.0; 49.0; 21.96; 235.52;20220630;083623
1.025;0; 468.8; 1.0; 53.0; 21.94; 465.92;20220630;083623
1.025A;0; 475.84; 1.0; 56.0; 20.46; 0.0;20220630;083623
1.026;0; 409.92; 0.0; 57.0; 20.04; 79.36;20220630;083623
1.025B;0; 400.96; 0.0; 53.0; 20.14; 0.0;20220630;083623
1.043;0; 424.96; 0.0; 51.0; 21.36; 161.28;20220630;083623
2.005;0; 410.88; 0.0; 52.0; 20.34; 373.76;20220630;083623
2.008;0; 430.72; 1.0; 49.0; 21.32; 399.36;20220630;083623
2.014;0; 440.0; 1.0; 49.0; 21.84; 1128.96;20220630;083623
2.015;0; 427.84; 1.0; 46.0; 22.76; 540.16;20220630;083623
2.017;0; 549.76; 0.0; 47.0; 22.34; 512.0;20220630;083623
2.019;1; 517.76; 1.0; 44.0; 22.76; 225.28;20220630;083623
2.019;3; 437.76; 1.0; 45.0; 22.5; 412.16;20220630;083623
2.020;0; 443.84; 0.0; 45.0; 23.06; 0.0;20220630;083623
2.021;0; 434.88; 0.0; 49.0; 22.66; 0.0;20220630;083623
2.022;1; 397.76; 0.0; 54.0; 20.52; 0.0;20220630;083623
2.026;0; 398.72; 0.0; 49.0; 21.56; 40.96;20220630;083623
2.027;0; 414.72; 0.0; 49.0; 21.66; 35.84;20220630;083623
2.037;1; 432.96; 0.0; 53.0; 21.34; 138.24;20220630;083623
2.037;2; 428.8; 1.0; 51.0; 21.32; 478.72;20220630;083623
2.038;1; 516.8; 1.0; 48.0; 22.66; 202.24;20220630;083623
2.038;2; 582.72; 1.0; 49.0; 22.86; 373.76;20220630;083623
2.048;1; 438.72; 1.0; 50.0; 21.14; 494.08;20220630;083623
2.048;2; 520.0; 1.0; 48.0; 21.64; 409.6;20220630;083623
2.048;4; 443.84; 1.0; 48.0; 21.42; 122.88;20220630;083623
2.048;5; 459.84; 0.0; 50.0; 20.96; 238.08;20220630;083623
2.058;1; 457.92; 1.0; 53.0; 21.0; 401.92;20220630;083623
2.058;2; 456.0; 1.0; 51.0; 21.74; 261.12;20220630;083623
2.060;0; 418.88; 0.0; 46.0; 22.68; 440.32;20220630;083623
