G.006;0; 432.0; 0.0; 56.0; 21.36; 0.0;20220630;133714
G.007;0; 417.92; 0.0; 53.0; 20.6; 0.0;20220630;133714
G.009;1; 424.96; 0.0; 53.0; 21.44; 0.0;20220630;133714
G.010;0; 445.76; 0.0; 58.0; 20.44; 0.0;20220630;133714
G.011;0; 444.8; 0.0; 53.0; 21.34; 0.0;20220630;133714
G.012;0; 428.8; 0.0; 58.0; 21.4; 0.0;20220630;133714
G.019;0; 420.8; 0.0; 56.0; 21.32; 0.0;20220630;133714
G.020;0; 412.8; 0.0; 51.0; 22.7; 0.0;20220630;133714
G.021;0; 441.92; 1.0; 55.0; 21.18; 0.0;20220630;133714
G.022;0; 460.8; 0.0; 47.0; 23.16; 0.0;20220630;133714
G.044;0; 418.88; 0.0; 47.0; 23.04; 0.0;20220630;133714
G.054;0; 436.8; 0.0; 51.0; 21.74; 0.0;20220630;133714
G.069;0; 424.96; 0.0; 56.0; 20.72; 0.0;20220630;133714
1.005;0; 417.92; 0.0; 46.0; 23.0; 46.08;20220630;133714
1.010;0; 412.8; 0.0; 55.0; 20.54; 25.6;20220630;133714
1.017;0; 449.92; 0.0; 45.0; 23.88; 5.12;20220630;133714
1.018;0; 475.84; 0.0; 53.0; 22.14; 53.76;20220630;133714
1.024;10; 426.88; 1.0; 56.0; 21.24; 0.0;20220630;133714
1.024;11; 426.88; 1.0; 55.0; 21.08; 650.24;20220630;133714
1.024;12; 424.96; 1.0; 54.0; 21.08; 309.76;20220630;133714
1.024;13; 428.8; 1.0; 54.0; 21.48; 678.4;20220630;133714
1.024;14; 417.92; 0.0; 51.0; 21.72; 110.08;20220630;133714
1.024;15; 434.88; 0.0; 52.0; 21.88; 194.56;20220630;133714
1.024;16; 434.88; 0.0; 52.0; 21.66; 2.56;20220630;133714
1.024;17; 408.0; 1.0; 49.0; 22.04; 163.84;20220630;133714
1.025;0; 409.92; 0.0; 57.0; 21.14; 312.32;20220630;133714
1.025A;0; 411.84; 0.0; 60.0; 19.98; 0.0;20220630;133714
1.026;0; 424.96; 0.0; 59.0; 20.02; 2.56;20220630;133714
1.025B;0; 408.0; 1.0; 55.0; 20.68; 0.0;20220630;133714
1.043;0; 426.88; 0.0; 53.0; 21.52; 25.6;20220630;133714
2.005;0; 427.84; 0.0; 55.0; 20.16; 194.56;20220630;133714
2.008;0; 434.88; 1.0; 54.0; 21.18; 340.48;20220630;133714
2.014;0; 429.76; 1.0; 55.0; 21.4; 558.08;20220630;133714
2.015;0; 440.96; 0.0; 47.0; 22.84; 23.04;20220630;133714
2.017;0; 472.96; 0.0; 49.0; 22.34; 317.44;20220630;133714
2.019;1; 472.0; 0.0; 45.0; 22.9; 138.24;20220630;133714
2.019;3; 454.72; 0.0; 50.0; 22.6; 238.08;20220630;133714
2.020;0; 460.8; 0.0; 47.0; 23.06; 0.0;20220630;133714
2.021;0; 417.92; 0.0; 51.0; 22.78; 0.0;20220630;133714
2.022;1; 404.8; 0.0; 58.0; 20.24; 0.0;20220630;133714
2.026;0; 411.84; 0.0; 53.0; 21.54; 23.04;20220630;133714
2.027;0; 421.76; 0.0; 52.0; 21.62; 20.48;20220630;133714
2.037;1; 414.72; 0.0; 55.0; 21.22; 53.76;20220630;133714
2.037;2; 403.84; 1.0; 54.0; 21.22; 20.48;20220630;133714
2.038;1; 422.72; 0.0; 52.0; 22.34; 15.36;20220630;133714
2.038;2; 440.96; 1.0; 53.0; 21.3; 202.24;20220630;133714
2.048;1; 427.84; 0.0; 49.0; 21.3; 40.96;20220630;133714
2.048;2; 484.8; 0.0; 48.0; 21.78; 20.48;20220630;133714
2.048;4; 432.0; 0.0; 48.0; 21.4; 7.68;20220630;133714
2.048;5; 513.92; 0.0; 54.0; 20.54; 46.08;20220630;133714
2.058;1; 530.88; 1.0; 57.0; 20.72; 140.8;20220630;133714
2.058;2; 520.96; 0.0; 57.0; 21.24; 46.08;20220630;133714
2.060;0; 425.92; 0.0; 52.0; 21.8; 92.16;20220630;133714
3.004;0; 448.96; 0.0; 52.0; 21.82; 0.0;20220630;133714
3.005;1; 466.88; 0.0; 55.0; 20.14; 0.0;20220630;133714
3.005;2; 473.92; 0.0; 53.0; 20.42; 0.0;20220630;133714
3.005;3; 420.8; 0.0; 56.0; 19.74; 0.0;20220630;133714
3.005;4; 458.88; 0.0; 55.0; 20.0; 0.0;20220630;133714
3.007;0; 437.76; 1.0; 54.0; 21.68; 0.0;20220630;133714
3.014;0; 433.92; 1.0; 53.0; 21.82; 0.0;20220630;133714
3.015;1; 424.96; 0.0; 53.0; 21.94; 0.0;20220630;133714
3.015;2; 411.84; 0.0; 50.0; 22.96; 0.0;20220630;133714
3.015;3; 411.84; 0.0; 51.0; 22.52; 0.0;20220630;133714
3.015;4; 412.8; 0.0; 54.0; 22.3; 0.0;20220630;133714
3.015;5; 420.8; 0.0; 51.0; 22.6; 0.0;20220630;133714
3.015;6; 406.72; 0.0; 52.0; 22.28; 0.0;20220630;133714
3.015;7; 427.84; 0.0; 51.0; 22.94; 0.0;20220630;133714
3.015;8; 427.84; 0.0; 51.0; 22.52; 0.0;20220630;133714
3.015;9; 414.72; 0.0; 52.0; 22.4; 0.0;20220630;133714
3.018;1; 425.92; 0.0; 53.0; 21.82; 0.0;20220630;133714
3.018;2; 400.0; 0.0; 55.0; 21.62; 0.0;20220630;133714
3.018;3; 416.96; 0.0; 53.0; 21.74; 0.0;20220630;133714
3.018;4; 414.72; 0.0; 52.0; 21.88; 0.0;20220630;133714
3.022;0; 413.76; 1.0; 54.0; 21.84; 0.0;20220630;133714
3.029;0; 419.84; 1.0; 55.0; 20.62; 0.0;20220630;133714
3.030;0; 414.72; 1.0; 55.0; 21.3; 0.0;20220630;133714
3.031;0; 413.76; 1.0; 52.0; 22.04; 0.0;20220630;133714
3.032;0; 418.88; 0.0; 49.0; 22.9; 0.0;20220630;133714
3.033;2; 472.96; 1.0; 45.0; 22.4; 0.0;20220630;133714
3.033;3; 465.92; 1.0; 51.0; 22.04; 0.0;20220630;133714
3.048;0; 437.76; 0.0; 50.0; 22.98; 84.48;20220630;133714
