G.006; 0; 430.72; 1.0; 50.0; 21.18; 0.0; 
G.007; 0; 433.92; 1.0; 51.0; 20.74; 0.0; 
G.009; 1; 440.96; 1.0; 49.0; 21.66; 0.0; 
G.010; 0; 443.84; 0.0; 52.0; 20.64; 0.0; 
G.011; 0; 445.76; 0.0; 49.0; 21.62; 0.0; 
G.012; 0; 424.96; 1.0; 53.0; 21.54; 0.0; 
G.019; 0; 424.96; 1.0; 50.0; 21.58; 0.0; 
G.020; 0; 416.0; 1.0; 48.0; 22.76; 0.0; 
G.021; 0; 504.0; 1.0; 51.0; 21.28; 0.0; 
G.022; 0; 512.96; 1.0; 47.0; 22.96; 0.0; 
G.044; 0; 416.96; 0.0; 46.0; 22.94; 0.0; 
G.054; 0; 446.72; 0.0; 50.0; 22.08; 0.0; 
G.069; 0; 419.84; 0.0; 55.0; 20.52; 0.0; 
1.005; 0; 416.0; 0.0; 44.0; 24.46; 578.56; 
1.010; 0; 404.8; 1.0; 52.0; 20.72; 340.48; 
1.017; 0; 454.72; 0.0; 44.0; 24.06; 5.12; 
1.018; 0; 476.8; 1.0; 51.0; 21.9; 133.12; 
1.024; 10; 449.92; 1.0; 54.0; 21.28; 0.0; 
1.024; 11; 450.88; 1.0; 53.0; 21.0; 1062.4; 
1.024; 12; 446.72; 1.0; 53.0; 20.96; 409.6; 
1.024; 13; 443.84; 1.0; 53.0; 21.42; 1013.76; 
1.024; 14; 413.76; 1.0; 51.0; 21.48; 591.36; 
1.024; 15; 434.88; 1.0; 51.0; 21.66; 834.56; 
1.024; 16; 427.84; 1.0; 51.0; 21.56; 48.64; 
1.024; 17; 446.72; 1.0; 49.0; 21.86; 276.48; 
1.025; 0; 453.76; 1.0; 53.0; 21.7; 1105.92; 
1.025A; 0; 468.8; 1.0; 58.0; 20.16; 0.0; 
1.026; 0; 412.8; 0.0; 58.0; 20.04; 99.84; 
1.025B; 0; 510.72; 1.0; 56.0; 20.56; 0.0; 
1.043; 0; 422.72; 0.0; 51.0; 21.36; 394.24; 
2.005; 0; 416.96; 0.0; 52.0; 20.28; 691.2; 
2.008; 0; 428.8; 1.0; 51.0; 21.24; 478.72; 
2.014; 0; 425.92; 1.0; 51.0; 21.9; 2160.64; 
2.015; 0; 418.88; 1.0; 47.0; 22.66; 576.0; 
2.017; 0; 465.92; 0.0; 48.0; 22.04; 1003.52; 
2.019; 1; 452.8; 1.0; 44.0; 22.78; 394.24; 
2.019; 3; 429.76; 1.0; 46.0; 22.36; 768.0; 
2.020; 0; 453.76; 0.0; 45.0; 23.28; 0.0; 
