G.006;0; 424.96; 1.0; 48.0; 21.34; 0.0;20220630;082421
G.007;0; 424.0; 1.0; 50.0; 20.8; 0.0;20220630;082421
G.009;1; 429.76; 1.0; 48.0; 21.7; 0.0;20220630;082421
G.010;0; 437.76; 0.0; 51.0; 20.64; 0.0;20220630;082421
G.011;0; 438.72; 0.0; 48.0; 21.54; 0.0;20220630;082421
G.012;0; 430.72; 1.0; 52.0; 21.66; 0.0;20220630;082421
G.019;0; 448.0; 1.0; 48.0; 21.46; 0.0;20220630;082421
G.020;0; 410.88; 1.0; 46.0; 22.92; 0.0;20220630;082421
G.021;0; 448.0; 1.0; 50.0; 21.28; 0.0;20220630;082421
G.022;0; 472.0; 1.0; 46.0; 23.04; 0.0;20220630;082421
G.044;0; 412.8; 0.0; 46.0; 22.98; 0.0;20220630;082421
G.054;0; 448.96; 0.0; 50.0; 21.94; 0.0;20220630;082421
G.069;0; 416.0; 0.0; 52.0; 20.54; 0.0;20220630;082421
1.005;0; 412.8; 1.0; 45.0; 24.04; 389.12;20220630;082421
1.010;0; 418.88; 1.0; 50.0; 21.12; 299.52;20220630;082421
1.017;0; 443.84; 0.0; 43.0; 23.98; 5.12;20220630;082421
1.018;0; 459.84; 0.0; 50.0; 21.86; 135.68;20220630;082421
1.024;10; 457.92; 1.0; 53.0; 21.3; 0.0;20220630;082421
1.024;11; 452.8; 1.0; 53.0; 21.0; 939.52;20220630;082421
1.024;12; 456.96; 1.0; 52.0; 21.14; 353.28;20220630;082421
1.024;13; 432.0; 1.0; 52.0; 21.46; 481.28;20220630;082421
1.024;14; 411.84; 0.0; 50.0; 21.72; 168.96;20220630;082421
1.024;15; 427.84; 1.0; 50.0; 21.78; 360.96;20220630;082421
1.024;16; 435.84; 1.0; 50.0; 21.56; 7.68;20220630;082421
1.024;17; 445.76; 1.0; 49.0; 21.96; 235.52;20220630;082421
1.025;0; 442.88; 1.0; 53.0; 21.82; 837.12;20220630;082421
1.025A;0; 456.0; 1.0; 56.0; 20.4; 0.0;20220630;082421
1.026;0; 409.92; 0.0; 57.0; 20.04; 92.16;20220630;082421
1.025B;0; 403.84; 0.0; 54.0; 20.18; 0.0;20220630;082421
1.043;0; 424.96; 0.0; 51.0; 21.36; 202.24;20220630;082421
2.005;0; 411.84; 0.0; 52.0; 20.34; 396.8;20220630;082421
2.008;0; 428.8; 1.0; 49.0; 21.38; 399.36;20220630;082421
2.014;0; 438.72; 1.0; 49.0; 21.84; 1062.4;20220630;082421
2.015;0; 435.84; 1.0; 46.0; 22.76; 576.0;20220630;082421
2.017;0; 518.72; 0.0; 47.0; 22.26; 734.72;20220630;082421
2.019;1; 517.76; 1.0; 44.0; 22.76; 373.76;20220630;082421
2.019;3; 437.76; 1.0; 46.0; 22.5; 724.48;20220630;082421
2.020;0; 449.92; 0.0; 45.0; 23.06; 0.0;20220630;082421
2.021;0; 444.8; 1.0; 49.0; 22.58; 0.0;20220630;082421
2.022;1; 395.84; 0.0; 55.0; 20.42; 0.0;20220630;082421
2.026;0; 398.72; 0.0; 51.0; 21.56; 40.96;20220630;082421
2.027;0; 413.76; 0.0; 50.0; 21.64; 38.4;20220630;082421
2.037;1; 412.8; 0.0; 53.0; 21.34; 168.96;20220630;082421
2.037;2; 433.92; 1.0; 52.0; 21.32; 478.72;20220630;082421
2.038;1; 486.72; 1.0; 49.0; 22.66; 202.24;20220630;082421
2.038;2; 550.72; 1.0; 49.0; 22.86; 373.76;20220630;082421
2.048;1; 429.76; 1.0; 50.0; 21.14; 524.8;20220630;082421
2.048;2; 512.96; 1.0; 48.0; 21.76; 409.6;20220630;082421
2.048;4; 440.0; 1.0; 47.0; 21.42; 158.72;20220630;082421
2.048;5; 457.92; 1.0; 50.0; 20.96; 532.48;20220630;082421
2.058;1; 456.96; 1.0; 52.0; 21.06; 514.56;20220630;082421
2.058;2; 452.8; 1.0; 51.0; 21.76; 261.12;20220630;082421
2.060;0; 418.88; 0.0; 46.0; 22.68; 721.92;20220630;082421
3.004;0; 417.92; 0.0; 44.0; 22.98; 0.0;20220630;082421
3.005;1; 448.96; 0.0; 54.0; 20.14; 0.0;20220630;082421
3.005;2; 446.72; 0.0; 55.0; 20.48; 0.0;20220630;082421
3.005;3; 412.8; 0.0; 54.0; 19.54; 0.0;20220630;082421
3.005;4; 424.96; 0.0; 53.0; 19.9; 0.0;20220630;082421
3.007;0; 436.8; 1.0; 50.0; 21.8; 0.0;20220630;082421
3.014;0; 426.88; 1.0; 49.0; 21.78; 0.0;20220630;082421
3.015;1; 416.96; 0.0; 48.0; 22.3; 0.0;20220630;082421
3.015;2; 401.92; 0.0; 45.0; 23.26; 0.0;20220630;082421
3.015;3; 396.8; 0.0; 45.0; 23.0; 0.0;20220630;082421
3.015;4; 403.84; 0.0; 48.0; 22.66; 0.0;20220630;082421
3.015;5; 410.88; 0.0; 46.0; 22.92; 0.0;20220630;082421
3.015;6; 396.8; 0.0; 47.0; 22.66; 0.0;20220630;082421
3.015;7; 417.92; 0.0; 45.0; 23.02; 0.0;20220630;082421
3.015;8; 419.84; 0.0; 45.0; 22.88; 0.0;20220630;082421
3.015;9; 405.76; 0.0; 46.0; 22.58; 0.0;20220630;082421
3.018;1; 414.72; 0.0; 49.0; 21.68; 0.0;20220630;082421
3.018;2; 404.8; 0.0; 51.0; 21.42; 0.0;20220630;082421
3.018;3; 410.88; 0.0; 49.0; 21.64; 0.0;20220630;082421
3.018;4; 424.0; 0.0; 52.0; 21.74; 0.0;20220630;082421
3.022;0; 403.84; 1.0; 49.0; 21.96; 0.0;20220630;082421
3.029;0; 404.8; 1.0; 50.0; 21.16; 0.0;20220630;082421
3.030;0; 403.84; 1.0; 51.0; 21.54; 0.0;20220630;082421
3.031;0; 466.88; 1.0; 50.0; 21.8; 0.0;20220630;082421
3.032;0; 428.8; 0.0; 46.0; 23.14; 0.0;20220630;082421
3.033;2; 420.8; 1.0; 43.0; 22.58; 0.0;20220630;082421
3.033;3; 451.84; 1.0; 47.0; 22.1; 0.0;20220630;082421
