G.006; 0; 434.88; 0.0; 51.0; 21.14; 0.0; 
G.007; 0; 425.92; 0.0; 51.0; 20.76; 0.0; 
G.009; 1; 428.8; 0.0; 50.0; 21.44; 0.0; 
G.010; 0; 449.92; 0.0; 51.0; 21.28; 0.0; 
G.011; 0; 453.76; 0.0; 49.0; 22.02; 0.0; 
G.012; 0; 434.88; 0.0; 52.0; 22.14; 0.0; 
G.019; 0; 426.88; 0.0; 49.0; 21.54; 0.0; 
G.020; 0; 424.0; 0.0; 51.0; 22.4; 0.0; 
G.021; 0; 456.0; 0.0; 51.0; 21.38; 0.0; 
G.022; 0; 458.88; 0.0; 44.0; 23.74; 0.0; 
G.044; 0; 433.92; 0.0; 47.0; 22.9; 0.0; 
G.054; 0; 457.92; 1.0; 50.0; 21.96; 0.0; 
G.069; 0; 432.96; 0.0; 57.0; 20.34; 0.0; 
1.005; 0; 425.92; 0.0; 45.0; 23.56; 1602.56; 
1.010; 0; 419.84; 0.0; 56.0; 20.9; 51.2; 
1.017; 0; 456.96; 0.0; 44.0; 24.0; 5.12; 
1.018; 0; 469.76; 0.0; 52.0; 21.86; 43.52; 
1.024; 10; 409.92; 0.0; 57.0; 21.02; 0.0; 
1.024; 11; 413.76; 0.0; 56.0; 20.94; 327.68; 
1.024; 12; 409.92; 0.0; 55.0; 20.86; 130.56; 
1.024; 13; 411.84; 0.0; 55.0; 21.2; 261.12; 
1.024; 14; 421.76; 0.0; 53.0; 21.36; 184.32; 
1.024; 15; 422.72; 0.0; 53.0; 21.58; 194.56; 
1.024; 16; 416.96; 0.0; 53.0; 21.5; 15.36; 
1.024; 17; 413.76; 0.0; 51.0; 21.6; 471.04; 
1.025; 0; 412.8; 0.0; 57.0; 20.94; 465.92; 
1.025A; 0; 416.0; 0.0; 60.0; 20.08; 0.0; 
1.026; 0; 424.0; 0.0; 59.0; 20.06; 81.92; 
1.025B; 0; 414.72; 0.0; 55.0; 20.46; 0.0; 
1.043; 0; 428.8; 0.0; 55.0; 21.14; 573.44; 
2.005; 0; 427.84; 1.0; 54.0; 20.26; 1239.04; 
2.008; 0; 440.96; 1.0; 55.0; 21.1; 632.32; 
2.014; 0; 434.88; 1.0; 54.0; 21.46; 2370.56; 
2.015; 0; 420.8; 0.0; 46.0; 22.86; 38.4; 
2.017; 0; 472.96; 0.0; 49.0; 22.44; 573.44; 
2.019; 1; 449.92; 0.0; 43.0; 23.42; 163.84; 
2.019; 3; 457.92; 1.0; 49.0; 22.72; 517.12; 
2.020; 0; 451.84; 0.0; 45.0; 23.44; 0.0; 
2.021; 0; 416.96; 0.0; 51.0; 22.44; 0.0; 
2.022; 1; 408.96; 0.0; 58.0; 20.22; 0.0; 
2.026; 0; 413.76; 0.0; 54.0; 21.4; 5.12; 
2.027; 0; 424.96; 0.0; 52.0; 21.94; 5.12; 
2.037; 1; 421.76; 0.0; 54.0; 21.44; 207.36; 
2.037; 2; 411.84; 0.0; 54.0; 21.54; 145.92; 
2.038; 1; 438.72; 0.0; 51.0; 22.64; 25.6; 
2.038; 2; 426.88; 0.0; 51.0; 22.84; 35.84; 
2.048; 1; 427.84; 0.0; 49.0; 22.16; 276.48; 
2.048; 2; 457.92; 0.0; 46.0; 22.56; 87.04; 
2.048; 4; 412.8; 0.0; 46.0; 21.2; 204.8; 
2.048; 5; 481.92; 0.0; 51.0; 21.7; 680.96; 
2.058; 1; 475.84; 1.0; 55.0; 21.74; 1300.48; 
2.058; 2; 474.88; 0.0; 53.0; 22.34; 1049.6; 
2.060; 0; 426.88; 0.0; 52.0; 21.66; 1338.88; 
3.004; 0; 424.0; 0.0; 50.0; 21.96; 0.0; 
3.005; 1; 460.8; 1.0; 53.0; 20.56; 0.0; 
3.005; 2; 460.8; 1.0; 51.0; 20.64; 0.0; 
3.005; 3; 425.92; 1.0; 53.0; 20.2; 0.0; 
3.005; 4; 433.92; 1.0; 52.0; 20.6; 0.0; 
3.007; 0; 440.96; 1.0; 55.0; 21.4; 0.0; 
3.014; 0; 429.76; 0.0; 53.0; 21.82; 0.0; 
3.015; 1; 428.8; 1.0; 52.0; 22.08; 0.0; 
3.015; 2; 416.0; 0.0; 49.0; 22.96; 0.0; 
3.015; 3; 412.8; 1.0; 49.0; 22.72; 0.0; 
3.015; 4; 417.92; 1.0; 54.0; 22.04; 0.0; 
3.015; 5; 426.88; 1.0; 49.0; 22.7; 0.0; 
3.015; 6; 410.88; 0.0; 51.0; 22.22; 0.0; 
3.015; 7; 432.0; 1.0; 49.0; 22.6; 0.0; 
3.015; 8; 432.0; 0.0; 50.0; 22.44; 0.0; 
3.015; 9; 421.76; 1.0; 51.0; 22.12; 0.0; 
3.018; 1; 426.88; 0.0; 56.0; 20.96; 0.0; 
3.018; 2; 420.8; 0.0; 57.0; 20.96; 0.0; 
3.018; 3; 424.0; 0.0; 55.0; 21.02; 0.0; 
3.018; 4; 448.96; 0.0; 58.0; 20.76; 0.0; 
3.022; 0; 417.92; 1.0; 53.0; 21.98; 0.0; 
3.029; 0; 416.96; 1.0; 57.0; 20.66; 0.0; 
3.030; 0; 419.84; 1.0; 52.0; 21.7; 0.0; 
3.031; 0; 414.72; 1.0; 51.0; 21.92; 0.0; 
3.032; 0; 417.92; 0.0; 49.0; 22.62; 0.0; 
3.033; 2; 446.72; 1.0; 48.0; 22.32; 0.0; 
3.033; 3; 444.8; 1.0; 51.0; 21.7; 0.0; 
3.048; 0; 434.88; 0.0; 48.0; 23.34; 2347.52; 
3.049; 1; 436.8; 1.0; 50.0; 22.82; 0.0; 
3.049; 2; 456.96; 1.0; 50.0; 22.6; 0.0; 
3.049; 3; 418.88; 1.0; 49.0; 22.98; 0.0; 
3.049; 4; 424.0; 1.0; 50.0; 22.56; 0.0; 
3.049; 5; 418.88; 1.0; 48.0; 22.78; 0.0; 
3.050; 0; 426.88; 0.0; 54.0; 20.84; 1152.0; 
4.022; 1; 418.88; 0.0; 47.0; 23.08; 0.0; 
4.022; 2; 438.72; 0.0; 47.0; 23.12; 0.0; 
4.022; 4; 552.0; 0.0; 49.0; 22.8; 0.0; 
