G.006;0; 435.84; 0.0; 52.0; 21.38; 0.0;20220630;030856
G.007;0; 429.76; 0.0; 52.0; 21.22; 0.0;20220630;030856
G.009;1; 427.84; 0.0; 50.0; 21.58; 0.0;20220630;030856
G.010;0; 450.88; 0.0; 52.0; 21.28; 0.0;20220630;030856
G.011;0; 445.76; 0.0; 49.0; 22.24; 0.0;20220630;030856
G.012;0; 448.0; 0.0; 52.0; 22.2; 0.0;20220630;030856
G.019;0; 430.72; 0.0; 50.0; 22.12; 0.0;20220630;030856
G.020;0; 433.92; 0.0; 51.0; 22.32; 0.0;20220630;030856
G.021;0; 472.0; 0.0; 51.0; 21.74; 0.0;20220630;030856
G.022;0; 454.72; 0.0; 42.0; 23.86; 0.0;20220630;030856
G.044;0; 440.96; 0.0; 46.0; 22.96; 0.0;20220630;030856
G.054;0; 450.88; 0.0; 50.0; 22.04; 0.0;20220630;030856
G.069;0; 442.88; 1.0; 53.0; 20.32; 0.0;20220630;030856
1.005;0; 424.96; 0.0; 45.0; 23.66; 174.08;20220630;030856
1.010;0; 432.96; 0.0; 54.0; 20.9; 30.72;20220630;030856
1.017;0; 458.88; 0.0; 44.0; 24.0; 5.12;20220630;030856
1.018;0; 472.0; 0.0; 51.0; 22.08; 43.52;20220630;030856
1.024;10; 424.96; 0.0; 57.0; 21.1; 0.0;20220630;030856
1.024;11; 427.84; 0.0; 56.0; 20.94; 199.68;20220630;030856
1.024;12; 424.96; 0.0; 55.0; 20.96; 33.28;20220630;030856
1.024;13; 424.96; 0.0; 55.0; 21.42; 163.84;20220630;030856
1.024;14; 437.76; 0.0; 53.0; 21.36; 35.84;20220630;030856
1.024;15; 436.8; 0.0; 53.0; 21.72; 138.24;20220630;030856
1.024;16; 430.72; 0.0; 52.0; 21.56; 5.12;20220630;030856
1.024;17; 408.0; 0.0; 50.0; 21.84; 58.88;20220630;030856
1.025;0; 432.0; 0.0; 55.0; 21.2; 340.48;20220630;030856
1.025A;0; 427.84; 0.0; 59.0; 19.96; 0.0;20220630;030856
1.026;0; 444.8; 0.0; 59.0; 20.06; 40.96;20220630;030856
1.025B;0; 429.76; 0.0; 56.0; 19.98; 0.0;20220630;030856
1.043;0; 440.96; 0.0; 54.0; 21.48; 74.24;20220630;030856
2.005;0; 434.88; 0.0; 54.0; 20.46; 266.24;20220630;030856
2.008;0; 457.92; 1.0; 53.0; 21.4; 360.96;20220630;030856
2.014;0; 440.0; 1.0; 52.0; 21.5; 857.6;20220630;030856
2.015;0; 424.0; 0.0; 46.0; 22.88; 20.48;20220630;030856
2.017;0; 476.8; 0.0; 47.0; 22.64; 348.16;20220630;030856
2.019;1; 433.92; 0.0; 42.0; 23.9; 148.48;20220630;030856
2.019;3; 450.88; 0.0; 49.0; 23.16; 286.72;20220630;030856
2.020;0; 445.76; 0.0; 44.0; 23.64; 0.0;20220630;030856
2.021;0; 413.76; 0.0; 50.0; 22.92; 0.0;20220630;030856
2.022;1; 414.72; 0.0; 57.0; 21.32; 0.0;20220630;030856
2.026;0; 417.92; 0.0; 53.0; 21.68; 40.96;20220630;030856
2.027;0; 424.96; 0.0; 50.0; 22.16; 35.84;20220630;030856
2.037;1; 491.84; 1.0; 55.0; 21.56; 340.48;20220630;030856
2.037;2; 485.76; 1.0; 54.0; 21.74; 48.64;20220630;030856
2.038;1; 412.8; 0.0; 49.0; 22.92; 23.04;20220630;030856
2.038;2; 422.72; 0.0; 50.0; 23.16; 168.96;20220630;030856
2.048;1; 426.88; 0.0; 46.0; 23.02; 61.44;20220630;030856
2.048;2; 441.92; 0.0; 46.0; 23.16; 25.6;20220630;030856
2.048;4; 416.0; 1.0; 46.0; 21.34; 128.0;20220630;030856
2.048;5; 496.96; 1.0; 51.0; 22.5; 304.64;20220630;030856
2.058;1; 490.88; 1.0; 54.0; 21.74; 286.72;20220630;030856
2.058;2; 491.84; 1.0; 52.0; 22.52; 230.4;20220630;030856
2.060;0; 429.76; 0.0; 51.0; 21.62; 215.04;20220630;030856
3.004;0; 434.88; 0.0; 51.0; 21.5; 0.0;20220630;030856
3.005;1; 476.8; 0.0; 53.0; 20.44; 0.0;20220630;030856
3.005;2; 474.88; 0.0; 52.0; 20.66; 0.0;20220630;030856
3.005;3; 445.76; 0.0; 53.0; 20.06; 0.0;20220630;030856
3.005;4; 454.72; 0.0; 53.0; 20.54; 0.0;20220630;030856
3.007;0; 454.72; 1.0; 54.0; 21.48; 0.0;20220630;030856
3.014;0; 443.84; 1.0; 52.0; 22.04; 0.0;20220630;030856
3.015;1; 438.72; 0.0; 51.0; 22.22; 0.0;20220630;030856
3.015;2; 420.8; 0.0; 48.0; 23.06; 0.0;20220630;030856
3.015;3; 418.88; 0.0; 49.0; 22.78; 0.0;20220630;030856
3.015;4; 425.92; 0.0; 53.0; 21.92; 0.0;20220630;030856
3.015;5; 432.96; 0.0; 49.0; 22.7; 0.0;20220630;030856
3.015;6; 421.76; 0.0; 51.0; 22.22; 0.0;20220630;030856
3.015;7; 440.0; 0.0; 49.0; 22.66; 0.0;20220630;030856
3.015;8; 442.88; 0.0; 50.0; 22.54; 0.0;20220630;030856
3.015;9; 429.76; 0.0; 51.0; 22.2; 0.0;20220630;030856
3.018;1; 437.76; 0.0; 55.0; 20.74; 0.0;20220630;030856
3.018;2; 430.72; 0.0; 56.0; 20.9; 0.0;20220630;030856
3.018;3; 430.72; 0.0; 55.0; 20.7; 0.0;20220630;030856
3.018;4; 451.84; 0.0; 57.0; 20.58; 0.0;20220630;030856
