G.006; 0; 430.72; 1.0; 48.0; 21.46; 0.0; 
G.007; 0; 425.92; 1.0; 50.0; 20.88; 0.0; 
G.009; 1; 425.92; 0.0; 48.0; 21.76; 0.0; 
G.010; 0; 438.72; 0.0; 51.0; 20.64; 0.0; 
G.011; 0; 440.96; 0.0; 49.0; 21.54; 0.0; 
G.012; 0; 426.88; 1.0; 52.0; 21.62; 0.0; 
G.019; 0; 440.96; 1.0; 49.0; 21.64; 0.0; 
G.020; 0; 414.72; 1.0; 47.0; 22.84; 0.0; 
G.021; 0; 472.96; 1.0; 51.0; 21.28; 0.0; 
G.022; 0; 508.8; 1.0; 47.0; 23.04; 0.0; 
G.044; 0; 416.96; 0.0; 46.0; 22.98; 0.0; 
G.054; 0; 443.84; 0.0; 50.0; 21.98; 0.0; 
G.069; 0; 416.96; 0.0; 54.0; 20.44; 0.0; 
1.005; 0; 416.96; 1.0; 45.0; 24.3; 977.92; 
1.010; 0; 406.72; 1.0; 50.0; 21.1; 340.48; 
1.017; 0; 449.92; 0.0; 43.0; 24.04; 5.12; 
1.018; 0; 472.0; 0.0; 50.0; 21.78; 168.96; 
1.024; 10; 424.0; 1.0; 54.0; 21.18; 0.0; 
1.024; 11; 429.76; 1.0; 53.0; 21.0; 1062.4; 
1.024; 12; 428.8; 1.0; 52.0; 20.96; 422.4; 
1.024; 13; 425.92; 1.0; 53.0; 21.46; 1044.48; 
1.024; 14; 410.88; 1.0; 51.0; 21.58; 632.32; 
1.024; 15; 424.96; 1.0; 50.0; 21.66; 913.92; 
1.024; 16; 428.8; 1.0; 51.0; 21.56; 176.64; 
1.024; 17; 460.8; 1.0; 49.0; 21.9; 322.56; 
1.025; 0; 478.72; 0.0; 54.0; 21.9; 1105.92; 
1.025A; 0; 484.8; 1.0; 57.0; 20.38; 0.0; 
1.026; 0; 410.88; 0.0; 58.0; 20.04; 130.56; 
1.025B; 0; 476.8; 0.0; 55.0; 20.72; 0.0; 
1.043; 0; 424.96; 0.0; 51.0; 21.36; 573.44; 
2.005; 0; 416.96; 0.0; 52.0; 20.22; 857.6; 
2.008; 0; 434.88; 0.0; 49.0; 21.54; 409.6; 
2.014; 0; 425.92; 1.0; 49.0; 21.84; 2227.2; 
2.015; 0; 416.96; 1.0; 47.0; 22.66; 576.0; 
2.017; 0; 467.84; 0.0; 47.0; 22.08; 1203.2; 
2.019; 1; 532.8; 1.0; 44.0; 22.74; 506.88; 
2.019; 3; 452.8; 1.0; 46.0; 22.4; 1049.6; 
2.020; 0; 448.0; 1.0; 45.0; 23.24; 0.0; 
2.021; 0; 408.96; 0.0; 49.0; 22.52; 0.0; 
2.022; 1; 400.0; 0.0; 54.0; 20.16; 0.0; 
2.026; 0; 402.88; 0.0; 51.0; 21.48; 40.96; 
2.027; 0; 416.0; 0.0; 50.0; 21.64; 40.96; 
2.037; 1; 416.0; 0.0; 52.0; 21.34; 225.28; 
2.037; 2; 403.84; 0.0; 52.0; 21.32; 143.36; 
2.038; 1; 481.92; 1.0; 49.0; 22.6; 225.28; 
2.038; 2; 464.96; 1.0; 49.0; 22.84; 450.56; 
2.048; 1; 428.8; 0.0; 50.0; 21.36; 299.52; 
2.048; 2; 496.96; 0.0; 47.0; 22.02; 97.28; 
2.048; 4; 428.8; 1.0; 47.0; 21.36; 215.04; 
2.048; 5; 480.96; 1.0; 51.0; 21.22; 793.6; 
2.058; 1; 474.88; 1.0; 53.0; 21.2; 532.48; 
2.058; 2; 480.0; 1.0; 52.0; 21.84; 389.12; 
2.060; 0; 418.88; 0.0; 48.0; 22.68; 1182.72; 
3.004; 0; 408.0; 0.0; 44.0; 23.58; 0.0; 
3.005; 1; 452.8; 0.0; 55.0; 20.22; 0.0; 
3.005; 2; 452.8; 0.0; 55.0; 20.48; 0.0; 
3.005; 3; 411.84; 0.0; 54.0; 19.54; 0.0; 
3.005; 4; 427.84; 0.0; 54.0; 19.9; 0.0; 
3.007; 0; 426.88; 1.0; 51.0; 21.8; 0.0; 
3.014; 0; 424.96; 1.0; 50.0; 21.78; 0.0; 
3.015; 1; 417.92; 0.0; 48.0; 22.22; 0.0; 
3.015; 2; 403.84; 0.0; 46.0; 23.12; 0.0; 
3.015; 3; 401.92; 0.0; 46.0; 22.94; 0.0; 
3.015; 4; 408.0; 0.0; 50.0; 22.44; 0.0; 
3.015; 5; 412.8; 0.0; 46.0; 22.84; 0.0; 
3.015; 6; 400.0; 0.0; 47.0; 22.5; 0.0; 
3.015; 7; 420.8; 0.0; 46.0; 22.94; 0.0; 
3.015; 8; 420.8; 0.0; 47.0; 22.74; 0.0; 
3.015; 9; 408.0; 0.0; 47.0; 22.48; 0.0; 
3.018; 1; 416.96; 0.0; 51.0; 21.6; 0.0; 
3.018; 2; 408.96; 0.0; 52.0; 21.38; 0.0; 
3.018; 3; 410.88; 0.0; 51.0; 21.46; 0.0; 
3.018; 4; 424.96; 0.0; 52.0; 21.68; 0.0; 
3.022; 0; 404.8; 1.0; 50.0; 21.9; 0.0; 
3.029; 0; 406.72; 1.0; 52.0; 21.16; 0.0; 
3.030; 0; 404.8; 0.0; 51.0; 21.46; 0.0; 
3.031; 0; 401.92; 1.0; 49.0; 21.8; 0.0; 
3.032; 0; 408.96; 0.0; 45.0; 23.12; 0.0; 
3.033; 2; 432.96; 1.0; 43.0; 22.52; 0.0; 
3.033; 3; 472.0; 1.0; 48.0; 22.1; 0.0; 
3.048; 0; 428.8; 0.0; 44.0; 24.14; 604.16; 
3.049; 1; 418.88; 1.0; 46.0; 23.22; 0.0; 
3.049; 2; 496.96; 1.0; 47.0; 22.82; 0.0; 
3.049; 3; 440.0; 1.0; 47.0; 23.02; 0.0; 
3.049; 4; 434.88; 1.0; 47.0; 22.8; 0.0; 
3.049; 5; 434.88; 1.0; 44.0; 23.14; 0.0; 
3.050; 0; 468.8; 1.0; 50.0; 21.54; 1049.6; 
4.022; 1; 429.76; 1.0; 45.0; 23.02; 0.0; 
4.022; 2; 437.76; 1.0; 45.0; 22.84; 0.0; 
4.022; 4; 544.96; 1.0; 47.0; 22.4; 0.0; 
4.026; 0; 419.84; 1.0; 48.0; 21.68; 0.0; 
4.034; 0; 454.72; 1.0; 48.0; 21.98; 0.0; 
4.035; 0; 412.8; 1.0; 49.0; 21.44; 0.0; 
4.036; 0; 478.72; 1.0; 45.0; 23.16; 0.0; 
4.037; 2; 500.8; 1.0; 46.0; 22.9; 0.0; 
4.037; 3; 498.88; 1.0; 47.0; 22.26; 0.0; 
4.037; 4; 501.76; 1.0; 46.0; 22.86; 0.0; 
4.037; 5; 530.88; 1.0; 49.0; 22.1; 0.0; 
4.052; 1; 441.92; 1.0; 42.0; 21.78; 540.16; 
4.053; 0; 506.88; 1.0; 46.0; 22.56; 1420.8; 
5.008; 1; 440.96; 1.0; 43.0; 23.4; 135.68; 
5.008; 2; 456.96; 1.0; 46.0; 22.56; 174.08; 
5.008; 3; 432.0; 1.0; 45.0; 22.66; 1592.32; 
5.008; 4; 483.84; 1.0; 45.0; 22.34; 737.28; 
5.008; 5; 428.8; 1.0; 46.0; 22.78; 0.0; 
5.008; 6; 424.96; 1.0; 46.0; 22.66; 0.0; 
5.009; 0; 452.8; 1.0; 46.0; 22.8; 4241.92; 
5.010; 0; 426.88; 0.0; 43.0; 23.8; 2.56; 
5.011; 0; 408.96; 1.0; 44.0; 23.24; 304.64; 
5.022; 0; 416.0; 1.0; 46.0; 21.96; 481.28; 
5.023; 1; 424.0; 0.0; 50.0; 21.04; 0.0; 
5.023; 2; 432.0; 0.0; 50.0; 21.54; 0.0; 
5.024; 1; 414.72; 0.0; 44.0; 22.66; 15.36; 
5.024; 2; 412.8; 0.0; 42.0; 23.08; 99.84; 
5.025; 0; 417.92; 0.0; 44.0; 23.46; 23.04; 
5.030; 0; 414.72; 1.0; 44.0; 23.84; 2539.52; 
5.031; 0; 434.88; 0.0; 41.0; 24.82; 4451.84; 
5.032; 0; 518.72; 1.0; 46.0; 22.54; 5468.16; 
6.007; 1; 416.96; 1.0; 53.0; 20.66; 168.96; 
6.007; 2; 413.76; 1.0; 51.0; 21.04; 0.0; 
6.008; 0; 408.96; 0.0; 51.0; 20.94; 294.4; 
6.009; 0; 417.92; 0.0; 53.0; 20.36; 51.2; 
6.010; 0; 453.76; 1.0; 46.0; 22.04; 1031.68; 
6.011; 0; 434.88; 0.0; 53.0; 20.4; 1392.64; 
6.012; 0; 483.84; 1.0; 48.0; 22.5; 1349.12; 
6.015; 0; 413.76; 0.0; 51.0; 20.52; 192.0; 
6.019; 0; 408.0; 1.0; 50.0; 21.12; 829.44; 
6.024; 0; 408.0; 0.0; 54.0; 20.56; 783.36; 
6.025; 0; 428.8; 0.0; 50.0; 21.12; 340.48; 
6.027; 0; 430.72; 0.0; 43.0; 23.68; 15.36; 
6.030; 0; 419.84; 1.0; 43.0; 23.96; 286.72; 
6.031; 1; 413.76; 1.0; 44.0; 22.86; 276.48; 
6.031; 2; 416.0; 1.0; 44.0; 22.5; 291.84; 
6.032; 0; 413.76; 1.0; 45.0; 22.36; 153.6; 
6.037; 0; 436.8; 1.0; 46.0; 22.74; 1515.52; 
6.038; 0; 411.84; 1.0; 47.0; 22.0; 1786.88; 
6.038A; 0; 414.72; 1.0; 48.0; 22.18; 0.0; 
