G.006; 0; 444.8; 1.0; 50.0; 21.12; 0.0; 
G.007; 0; 427.84; 1.0; 49.0; 20.7; 0.0; 
G.009; 1; 432.0; 1.0; 47.0; 21.54; 0.0; 
G.010; 0; 440.96; 0.0; 50.0; 20.64; 0.0; 
G.011; 0; 438.72; 0.0; 48.0; 21.54; 0.0; 
G.012; 0; 432.0; 1.0; 52.0; 21.38; 0.0; 
G.019; 0; 449.92; 1.0; 47.0; 21.6; 0.0; 
G.020; 0; 409.92; 0.0; 45.0; 22.92; 0.0; 
G.021; 0; 436.8; 1.0; 49.0; 21.1; 0.0; 
G.022; 0; 473.92; 1.0; 46.0; 22.9; 0.0; 
G.044; 0; 416.96; 0.0; 46.0; 22.98; 0.0; 
G.054; 0; 438.72; 0.0; 50.0; 21.94; 0.0; 
G.069; 0; 420.8; 1.0; 51.0; 20.74; 0.0; 
1.005; 0; 414.72; 1.0; 45.0; 23.92; 176.64; 
1.010; 0; 412.8; 0.0; 49.0; 21.04; 25.6; 
1.017; 0; 440.96; 0.0; 43.0; 23.98; 5.12; 
1.018; 0; 632.96; 0.0; 51.0; 21.86; 69.12; 
1.024; 10; 438.72; 1.0; 53.0; 21.2; 0.0; 
1.024; 11; 432.0; 1.0; 52.0; 21.0; 734.72; 
1.024; 12; 429.76; 1.0; 51.0; 21.04; 330.24; 
1.024; 13; 421.76; 1.0; 52.0; 21.36; 788.48; 
1.024; 14; 413.76; 1.0; 50.0; 21.62; 494.08; 
1.024; 15; 426.88; 1.0; 49.0; 21.78; 614.4; 
1.024; 16; 425.92; 1.0; 49.0; 21.54; 168.96; 
1.024; 17; 432.0; 1.0; 49.0; 21.9; 174.08; 
1.025; 0; 469.76; 1.0; 51.0; 21.8; 837.12; 
1.025A; 0; 480.96; 1.0; 55.0; 20.46; 0.0; 
1.026; 0; 410.88; 0.0; 56.0; 20.04; 40.96; 
1.025B; 0; 400.96; 1.0; 53.0; 20.14; 0.0; 
1.043; 0; 528.0; 1.0; 50.0; 21.36; 1361.92; 
2.005; 0; 420.8; 1.0; 51.0; 20.24; 460.8; 
2.008; 0; 432.96; 1.0; 49.0; 21.38; 386.56; 
2.014; 0; 429.76; 1.0; 49.0; 21.84; 670.72; 
2.015; 0; 427.84; 1.0; 46.0; 22.76; 540.16; 
2.017; 0; 499.84; 0.0; 46.0; 22.22; 512.0; 
2.019; 1; 532.8; 1.0; 44.0; 22.76; 273.92; 
2.019; 3; 425.92; 1.0; 45.0; 22.56; 389.12; 
2.020; 0; 446.72; 1.0; 44.0; 23.06; 0.0; 
2.021; 0; 418.88; 1.0; 48.0; 22.66; 0.0; 
2.022; 1; 397.76; 0.0; 53.0; 20.42; 0.0; 
2.026; 0; 401.92; 0.0; 48.0; 21.56; 40.96; 
2.027; 0; 413.76; 0.0; 48.0; 21.66; 35.84; 
2.037; 1; 430.72; 0.0; 51.0; 21.34; 79.36; 
2.037; 2; 422.72; 1.0; 50.0; 21.44; 23.04; 
2.038; 1; 482.88; 1.0; 48.0; 22.64; 176.64; 
2.038; 2; 628.8; 1.0; 49.0; 22.86; 373.76; 
2.048; 1; 427.84; 0.0; 49.0; 21.24; 48.64; 
2.048; 2; 520.0; 0.0; 47.0; 22.08; 25.6; 
2.048; 4; 452.8; 1.0; 47.0; 21.42; 92.16; 
2.048; 5; 459.84; 0.0; 49.0; 20.96; 81.92; 
2.058; 1; 458.88; 1.0; 52.0; 20.9; 122.88; 
2.058; 2; 458.88; 0.0; 50.0; 21.78; 48.64; 
2.060; 0; 418.88; 0.0; 46.0; 22.54; 135.68; 
3.004; 0; 411.84; 0.0; 44.0; 23.06; 0.0; 
3.005; 1; 449.92; 0.0; 54.0; 20.14; 0.0; 
