G.006;0; 428.8; 1.0; 49.0; 21.18; 0.0;20220630;064742
G.007;0; 433.92; 1.0; 51.0; 20.74; 0.0;20220630;064742
G.009;1; 430.72; 1.0; 49.0; 21.66; 0.0;20220630;064742
G.010;0; 443.84; 0.0; 52.0; 20.64; 0.0;20220630;064742
G.011;0; 441.92; 0.0; 49.0; 21.62; 0.0;20220630;064742
G.012;0; 424.96; 1.0; 53.0; 21.54; 0.0;20220630;064742
G.019;0; 444.8; 1.0; 50.0; 21.58; 0.0;20220630;064742
G.020;0; 413.76; 1.0; 48.0; 22.76; 0.0;20220630;064742
G.021;0; 483.84; 1.0; 52.0; 21.28; 0.0;20220630;064742
G.022;0; 542.72; 1.0; 47.0; 22.96; 0.0;20220630;064742
G.044;0; 416.96; 0.0; 46.0; 22.94; 0.0;20220630;064742
G.054;0; 440.0; 0.0; 50.0; 22.08; 0.0;20220630;064742
G.069;0; 419.84; 0.0; 54.0; 20.52; 0.0;20220630;064742
1.005;0; 416.0; 0.0; 45.0; 24.46; 719.36;20220630;064742
1.010;0; 409.92; 1.0; 52.0; 20.72; 309.76;20220630;064742
1.017;0; 452.8; 0.0; 43.0; 24.06; 5.12;20220630;064742
1.018;0; 476.8; 0.0; 51.0; 21.9; 168.96;20220630;064742
1.024;10; 429.76; 1.0; 54.0; 21.28; 0.0;20220630;064742
1.024;11; 440.96; 1.0; 53.0; 21.0; 1062.4;20220630;064742
1.024;12; 436.8; 1.0; 53.0; 20.96; 435.2;20220630;064742
1.024;13; 433.92; 1.0; 53.0; 21.42; 1044.48;20220630;064742
1.024;14; 413.76; 1.0; 51.0; 21.48; 632.32;20220630;064742
1.024;15; 429.76; 1.0; 51.0; 21.66; 885.76;20220630;064742
1.024;16; 427.84; 1.0; 51.0; 21.56; 171.52;20220630;064742
1.024;17; 466.88; 1.0; 49.0; 21.86; 304.64;20220630;064742
1.025;0; 453.76; 1.0; 53.0; 21.7; 1039.36;20220630;064742
1.025A;0; 474.88; 1.0; 57.0; 20.16; 0.0;20220630;064742
1.026;0; 412.8; 0.0; 58.0; 20.04; 122.88;20220630;064742
1.025B;0; 616.0; 1.0; 56.0; 20.56; 0.0;20220630;064742
1.043;0; 422.72; 0.0; 51.0; 21.36; 463.36;20220630;064742
2.005;0; 416.96; 0.0; 52.0; 20.28; 734.72;20220630;064742
2.008;0; 435.84; 1.0; 52.0; 21.26; 478.72;20220630;064742
2.014;0; 456.0; 1.0; 51.0; 21.9; 2370.56;20220630;064742
2.015;0; 418.88; 1.0; 46.0; 22.66; 576.0;20220630;064742
2.017;0; 468.8; 0.0; 48.0; 22.04; 1136.64;20220630;064742
2.019;1; 482.88; 1.0; 44.0; 22.78; 476.16;20220630;064742
2.019;3; 442.88; 1.0; 46.0; 22.36; 926.72;20220630;064742
2.020;0; 450.88; 0.0; 45.0; 23.24; 0.0;20220630;064742
2.021;0; 409.92; 1.0; 50.0; 22.4; 0.0;20220630;064742
2.022;1; 400.0; 0.0; 56.0; 20.08; 0.0;20220630;064742
2.026;0; 404.8; 0.0; 51.0; 21.48; 40.96;20220630;064742
2.027;0; 417.92; 0.0; 50.0; 21.64; 46.08;20220630;064742
2.037;1; 440.96; 1.0; 52.0; 21.42; 281.6;20220630;064742
2.037;2; 427.84; 1.0; 52.0; 21.38; 591.36;20220630;064742
2.038;1; 451.84; 1.0; 50.0; 22.54; 225.28;20220630;064742
2.038;2; 483.84; 1.0; 50.0; 22.68; 422.4;20220630;064742
2.048;1; 429.76; 1.0; 49.0; 21.68; 760.32;20220630;064742
2.048;2; 486.72; 1.0; 46.0; 22.04; 494.08;20220630;064742
2.048;4; 420.8; 1.0; 47.0; 21.36; 268.8;20220630;064742
2.048;5; 460.8; 1.0; 51.0; 21.22; 1116.16;20220630;064742
2.058;1; 461.76; 1.0; 54.0; 21.26; 701.44;20220630;064742
2.058;2; 459.84; 1.0; 53.0; 21.94; 389.12;20220630;064742
2.060;0; 420.8; 0.0; 48.0; 22.56; 1822.72;20220630;064742
3.004;0; 410.88; 0.0; 45.0; 23.66; 0.0;20220630;064742
3.005;1; 453.76; 0.0; 55.0; 20.42; 0.0;20220630;064742
3.005;2; 451.84; 0.0; 55.0; 20.7; 0.0;20220630;064742
3.005;3; 416.0; 0.0; 54.0; 19.56; 0.0;20220630;064742
3.005;4; 425.92; 0.0; 54.0; 20.12; 0.0;20220630;064742
3.007;0; 428.8; 1.0; 51.0; 21.8; 0.0;20220630;064742
3.014;0; 424.96; 1.0; 51.0; 21.78; 0.0;20220630;064742
3.015;1; 421.76; 0.0; 50.0; 22.16; 0.0;20220630;064742
3.015;2; 406.72; 0.0; 47.0; 23.12; 0.0;20220630;064742
3.015;3; 403.84; 0.0; 47.0; 22.78; 0.0;20220630;064742
3.015;4; 408.0; 0.0; 51.0; 22.26; 0.0;20220630;064742
3.015;5; 416.0; 0.0; 48.0; 22.86; 0.0;20220630;064742
3.015;6; 402.88; 0.0; 49.0; 22.36; 0.0;20220630;064742
