G.006; 0; 432.0; 0.0; 50.0; 21.22; 0.0; 
G.007; 0; 424.96; 0.0; 52.0; 20.64; 0.0; 
G.009; 1; 433.92; 0.0; 50.0; 21.58; 0.0; 
G.010; 0; 450.88; 0.0; 52.0; 20.86; 0.0; 
G.011; 0; 450.88; 0.0; 49.0; 21.82; 0.0; 
G.012; 0; 429.76; 0.0; 53.0; 22.14; 0.0; 
G.019; 0; 428.8; 0.0; 52.0; 21.54; 0.0; 
G.020; 0; 421.76; 0.0; 51.0; 22.5; 0.0; 
G.021; 0; 452.8; 1.0; 51.0; 21.46; 0.0; 
G.022; 0; 489.92; 1.0; 47.0; 23.46; 0.0; 
G.044; 0; 432.0; 0.0; 47.0; 22.9; 0.0; 
G.054; 0; 452.8; 0.0; 50.0; 21.96; 0.0; 
G.069; 0; 432.96; 0.0; 57.0; 20.36; 0.0; 
1.005; 0; 424.96; 0.0; 45.0; 23.74; 1459.2; 
1.010; 0; 417.92; 1.0; 55.0; 20.74; 266.24; 
1.017; 0; 456.0; 0.0; 44.0; 24.1; 5.12; 
1.018; 0; 488.0; 1.0; 53.0; 21.82; 64.0; 
1.024; 10; 408.96; 1.0; 56.0; 21.02; 0.0; 
1.024; 11; 412.8; 1.0; 55.0; 20.88; 883.2; 
1.024; 12; 411.84; 1.0; 54.0; 20.88; 435.2; 
1.024; 13; 411.84; 1.0; 54.0; 21.2; 842.24; 
1.024; 14; 421.76; 1.0; 53.0; 21.34; 632.32; 
1.024; 15; 424.0; 1.0; 53.0; 21.58; 714.24; 
1.024; 16; 418.88; 1.0; 52.0; 21.48; 176.64; 
1.024; 17; 411.84; 0.0; 51.0; 21.7; 294.4; 
1.025; 0; 411.84; 0.0; 57.0; 20.98; 437.76; 
1.025A; 0; 412.8; 0.0; 59.0; 20.08; 0.0; 
1.026; 0; 420.8; 0.0; 59.0; 20.06; 87.04; 
1.025B; 0; 410.88; 0.0; 55.0; 20.46; 0.0; 
1.043; 0; 430.72; 0.0; 53.0; 21.16; 650.24; 
2.005; 0; 427.84; 0.0; 54.0; 20.08; 778.24; 
2.008; 0; 440.96; 1.0; 56.0; 20.86; 714.24; 
2.014; 0; 430.72; 1.0; 55.0; 21.14; 4129.28; 
2.015; 0; 424.96; 0.0; 47.0; 22.74; 40.96; 
2.017; 0; 475.84; 0.0; 50.0; 22.22; 573.44; 
2.019; 1; 450.88; 1.0; 43.0; 23.32; 240.64; 
2.019; 3; 464.96; 1.0; 50.0; 22.72; 517.12; 
2.020; 0; 452.8; 0.0; 46.0; 23.42; 0.0; 
