G.006; 0; 432.0; 0.0; 50.0; 21.22; 0.0; 
G.007; 0; 416.96; 0.0; 53.0; 20.64; 0.0; 
G.009; 1; 432.0; 0.0; 51.0; 21.44; 0.0; 
G.010; 0; 446.72; 0.0; 52.0; 20.86; 0.0; 
G.011; 0; 453.76; 0.0; 50.0; 21.82; 0.0; 
G.012; 0; 429.76; 0.0; 53.0; 22.14; 0.0; 
G.019; 0; 424.0; 1.0; 50.0; 21.54; 0.0; 
G.020; 0; 419.84; 0.0; 49.0; 22.5; 0.0; 
G.021; 0; 459.84; 1.0; 52.0; 21.46; 0.0; 
G.022; 0; 504.96; 1.0; 48.0; 23.02; 0.0; 
G.044; 0; 425.92; 0.0; 47.0; 22.9; 0.0; 
G.054; 0; 452.8; 1.0; 50.0; 21.96; 0.0; 
G.069; 0; 425.92; 1.0; 57.0; 20.36; 0.0; 
1.005; 0; 424.96; 0.0; 44.0; 23.96; 1072.64; 
1.010; 0; 417.92; 0.0; 55.0; 20.74; 56.32; 
1.017; 0; 457.92; 0.0; 45.0; 23.92; 5.12; 
1.018; 0; 488.96; 1.0; 52.0; 21.9; 69.12; 
1.024; 10; 411.84; 1.0; 55.0; 21.02; 0.0; 
1.024; 11; 416.96; 1.0; 55.0; 20.88; 829.44; 
1.024; 12; 414.72; 1.0; 54.0; 20.96; 435.2; 
1.024; 13; 414.72; 1.0; 54.0; 21.34; 896.0; 
1.024; 14; 414.72; 1.0; 52.0; 21.54; 670.72; 
1.024; 15; 424.0; 1.0; 52.0; 21.66; 760.32; 
1.024; 16; 418.88; 1.0; 52.0; 21.56; 168.96; 
1.024; 17; 410.88; 1.0; 50.0; 21.8; 332.8; 
1.025; 0; 404.8; 0.0; 56.0; 20.98; 437.76; 
1.025A; 0; 408.0; 0.0; 59.0; 20.08; 0.0; 
1.026; 0; 420.8; 0.0; 58.0; 20.06; 76.8; 
1.025B; 0; 406.72; 1.0; 55.0; 20.46; 0.0; 
1.043; 0; 430.72; 0.0; 53.0; 21.16; 611.84; 
2.005; 0; 420.8; 1.0; 53.0; 20.2; 1062.4; 
2.008; 0; 440.0; 1.0; 53.0; 20.98; 714.24; 
2.014; 0; 432.96; 1.0; 53.0; 21.36; 5795.84; 
2.015; 0; 428.8; 0.0; 47.0; 22.74; 38.4; 
2.017; 0; 473.92; 0.0; 49.0; 22.16; 560.64; 
2.019; 1; 451.84; 1.0; 43.0; 23.18; 240.64; 
2.019; 3; 452.8; 1.0; 48.0; 22.64; 453.12; 
2.020; 0; 456.0; 0.0; 45.0; 23.36; 0.0; 
2.021; 0; 412.8; 0.0; 50.0; 22.44; 0.0; 
2.022; 1; 402.88; 0.0; 56.0; 20.14; 0.0; 
2.026; 0; 412.8; 0.0; 51.0; 21.4; 40.96; 
2.027; 0; 422.72; 0.0; 51.0; 21.8; 40.96; 
2.037; 1; 424.0; 1.0; 52.0; 21.36; 235.52; 
2.037; 2; 406.72; 1.0; 52.0; 21.34; 145.92; 
2.038; 1; 445.76; 1.0; 51.0; 22.44; 202.24; 
2.038; 2; 429.76; 1.0; 52.0; 22.64; 373.76; 
2.048; 1; 427.84; 1.0; 48.0; 21.82; 693.76; 
2.048; 2; 461.76; 1.0; 47.0; 22.12; 450.56; 
2.048; 4; 411.84; 0.0; 47.0; 21.3; 163.84; 
2.048; 5; 456.96; 0.0; 51.0; 21.24; 770.56; 
2.058; 1; 453.76; 1.0; 54.0; 21.58; 637.44; 
2.058; 2; 454.72; 0.0; 53.0; 22.16; 501.76; 
2.060; 0; 424.0; 0.0; 51.0; 21.86; 1822.72; 
3.004; 0; 414.72; 0.0; 49.0; 22.94; 0.0; 
3.005; 1; 462.72; 0.0; 54.0; 20.42; 0.0; 
3.005; 2; 466.88; 0.0; 54.0; 20.7; 0.0; 
3.005; 3; 424.96; 0.0; 55.0; 19.66; 0.0; 
3.005; 4; 440.0; 0.0; 54.0; 20.24; 0.0; 
3.007; 0; 436.8; 1.0; 54.0; 21.52; 0.0; 
3.014; 0; 430.72; 1.0; 52.0; 21.74; 0.0; 
3.015; 1; 424.96; 0.0; 51.0; 22.06; 0.0; 
3.015; 2; 413.76; 0.0; 48.0; 22.96; 0.0; 
3.015; 3; 406.72; 0.0; 49.0; 22.72; 0.0; 
3.015; 4; 412.8; 0.0; 53.0; 22.06; 0.0; 
3.015; 5; 419.84; 0.0; 49.0; 22.66; 0.0; 
3.015; 6; 408.96; 0.0; 51.0; 22.22; 0.0; 
3.015; 7; 427.84; 0.0; 49.0; 22.72; 0.0; 
3.015; 8; 429.76; 0.0; 49.0; 22.44; 0.0; 
3.015; 9; 413.76; 0.0; 50.0; 22.22; 0.0; 
3.018; 1; 424.0; 0.0; 53.0; 21.32; 0.0; 
